Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,Cluster Label,MonetaryValue per 100 pounds
13700.0,2265.12,10,2011-11-13 13:00:00,25,2,Nurture,22.6512
13703.0,99.5,1,2011-01-25 13:10:00,317,1,Reward,0.995
13704.0,2308.06,9,2011-12-04 15:13:00,4,2,Nurture,23.0806
13705.0,711.86,3,2011-12-02 12:32:00,7,0,Re-Engage,7.1186
13706.0,330.79,1,2011-02-10 09:21:00,302,1,Reward,3.3079
13707.0,806.41,2,2011-03-17 18:03:00,266,1,Reward,8.0641
13708.0,294.88,1,2011-03-13 13:46:00,270,1,Reward,2.9488
13710.0,180.48,1,2011-11-08 08:16:00,31,0,Re-Engage,1.8048
13711.0,252.06,2,2011-05-05 10:31:00,218,1,Reward,2.5206
13712.0,228.84,1,2011-04-07 12:33:00,246,1,Reward,2.2884
13715.0,1079.34,5,2011-03-03 19:21:00,280,1,Reward,10.793399999999998
13716.0,138.28,1,2011-03-15 13:49:00,268,1,Reward,1.3828
13717.0,1445.01,6,2011-11-07 14:13:00,31,3,Retain,14.450099999999999
13718.0,306.55,2,2011-04-07 13:24:00,245,1,Reward,3.0655
13719.0,1041.68,5,2011-11-24 15:26:00,14,3,Retain,10.4168
13720.0,799.9,4,2011-08-15 12:46:00,116,3,Retain,7.999
13721.0,524.14,1,2011-11-03 14:05:00,35,0,Re-Engage,5.2414
13722.0,2375.41,3,2011-07-31 12:44:00,131,3,Retain,23.754099999999998
13723.0,199.85000000000002,1,2011-05-06 17:04:00,216,1,Reward,1.9985000000000002
13725.0,1980.56,8,2011-10-21 10:03:00,49,2,Nurture,19.8056
13726.0,1079.6599999999999,2,2011-11-01 10:49:00,38,0,Re-Engage,10.796599999999998
13727.0,333.48,2,2011-11-11 09:46:00,28,0,Re-Engage,3.3348
13728.0,1016.14,6,2011-11-03 10:49:00,36,3,Retain,10.1614
13730.0,752.6,2,2011-07-27 08:35:00,135,0,Re-Engage,7.526
13731.0,610.59,2,2011-05-04 14:33:00,218,1,Reward,6.1059
13732.0,491.86,1,2011-11-11 15:49:00,27,0,Re-Engage,4.9186000000000005
13735.0,2885.2400000000002,4,2011-11-15 11:14:00,24,2,Nurture,28.852400000000003
13736.0,731.9,2,2011-12-04 15:19:00,4,0,Re-Engage,7.319
13737.0,339.59999999999997,1,2011-05-23 16:32:00,199,1,Reward,3.3959999999999995
13739.0,216.9,1,2011-11-21 13:35:00,17,0,Re-Engage,2.169
13740.0,350.75,1,2011-04-13 10:32:00,240,1,Reward,3.5075
13741.0,668.4300000000001,3,2011-09-29 09:19:00,71,0,Re-Engage,6.6843
13743.0,1341.6,7,2011-12-07 10:09:00,2,2,Nurture,13.415999999999999
13744.0,1156.36,2,2011-09-05 15:19:00,94,3,Retain,11.5636
13745.0,300.04,1,2011-06-30 16:43:00,161,1,Reward,3.0004000000000004
13747.0,79.6,1,2010-12-01 10:37:00,373,1,Reward,0.7959999999999999
13748.0,948.25,5,2011-09-05 09:45:00,95,3,Retain,9.4825
13750.0,1647.26,5,2011-10-17 12:16:00,53,3,Retain,16.4726
13751.0,296.25,1,2011-02-24 15:56:00,287,1,Reward,2.9625
13752.0,1186.28,6,2011-08-07 14:16:00,123,3,Retain,11.8628
13753.0,741.26,1,2011-02-25 12:48:00,287,1,Reward,7.4126
13754.0,282.59999999999997,2,2011-07-11 11:51:00,151,0,Re-Engage,2.8259999999999996
13755.0,2161.35,9,2011-12-06 12:26:00,3,2,Nurture,21.6135
13758.0,3190.55,7,2011-11-28 11:11:00,11,2,Nurture,31.905500000000004
13759.0,659.4100000000001,2,2011-11-06 14:47:00,32,0,Re-Engage,6.594100000000001
13760.0,286.79,2,2011-10-16 16:13:00,53,0,Re-Engage,2.8679
13761.0,1070.65,2,2011-10-20 14:01:00,49,0,Re-Engage,10.7065
13762.0,306.72,1,2011-05-05 09:15:00,218,1,Reward,3.0672
13763.0,1714.96,1,2011-10-07 15:13:00,62,3,Retain,17.1496
13764.0,1518.76,3,2011-09-30 12:03:00,70,3,Retain,15.1876
13769.0,2796.51,10,2011-12-07 15:08:00,1,2,Nurture,27.965100000000003
13771.0,2634.45,4,2011-10-06 14:18:00,63,2,Nurture,26.344499999999996
13772.0,1132.13,3,2011-11-06 11:43:00,33,3,Retain,11.3213
13774.0,345.0,1,2011-09-19 12:06:00,81,0,Re-Engage,3.45
13778.0,178.7,1,2011-08-28 15:25:00,102,0,Re-Engage,1.787
13780.0,360.01,2,2011-12-02 13:49:00,6,0,Re-Engage,3.6001
13781.0,127.84,1,2011-04-03 12:08:00,250,1,Reward,1.2784
13782.0,912.0,6,2011-11-27 11:54:00,12,3,Retain,9.12
13784.0,2462.79,11,2011-11-30 09:33:00,9,2,Nurture,24.6279
13786.0,230.39999999999998,1,2010-12-07 13:53:00,366,1,Reward,2.304
13787.0,309.04,2,2011-09-25 12:06:00,75,0,Re-Engage,3.0904000000000003
13790.0,348.8,1,2011-12-05 15:48:00,3,0,Re-Engage,3.488
13791.0,1516.0,2,2011-08-04 11:44:00,127,3,Retain,15.16
13792.0,195.55,2,2011-10-04 14:31:00,65,0,Re-Engage,1.9555
13799.0,688.86,2,2011-08-15 12:07:00,116,0,Re-Engage,6.8886
13800.0,558.32,1,2011-02-03 12:27:00,309,1,Reward,5.583200000000001
13801.0,324.8,1,2011-10-04 10:15:00,66,0,Re-Engage,3.248
13803.0,277.07,1,2011-03-29 12:57:00,254,1,Reward,2.7706999999999997
13804.0,2635.79,7,2011-11-09 12:32:00,30,2,Nurture,26.3579
13805.0,924.6,2,2011-10-18 14:50:00,51,0,Re-Engage,9.246
13806.0,256.38,1,2011-10-07 11:43:00,63,0,Re-Engage,2.5638
13807.0,112.6,1,2010-12-07 15:48:00,366,1,Reward,1.126
13808.0,1747.66,5,2011-12-04 12:18:00,5,3,Retain,17.4766
13809.0,155.05,1,2011-02-07 13:15:00,304,1,Reward,1.5505000000000002
13810.0,827.51,2,2011-11-11 08:33:00,28,0,Re-Engage,8.2751
13811.0,519.75,2,2011-06-09 09:54:00,183,1,Reward,5.1975
13812.0,485.0,3,2011-10-28 14:27:00,41,0,Re-Engage,4.85
13813.0,1168.8600000000001,4,2011-10-31 10:38:00,39,3,Retain,11.688600000000001
13814.0,1579.12,2,2011-09-08 13:48:00,91,3,Retain,15.791199999999998
13816.0,499.67,2,2011-11-16 08:38:00,23,0,Re-Engage,4.996700000000001
13817.0,328.98,2,2011-11-10 17:49:00,28,0,Re-Engage,3.2898
13819.0,1140.35,3,2011-02-11 10:38:00,301,1,Reward,11.4035
13821.0,385.64,2,2011-07-18 09:49:00,144,0,Re-Engage,3.8564
13822.0,632.0,2,2011-12-04 12:13:00,5,0,Re-Engage,6.32
13823.0,957.66,2,2011-11-21 10:22:00,18,0,Re-Engage,9.5766
13824.0,1698.94,5,2011-11-07 12:41:00,32,3,Retain,16.9894
13826.0,189.5,1,2011-06-16 13:48:00,175,1,Reward,1.895
13827.0,412.05,3,2011-10-13 12:38:00,57,0,Re-Engage,4.1205
13828.0,209.49,1,2011-11-17 16:02:00,21,0,Re-Engage,2.0949
13831.0,2202.99,6,2011-11-23 15:41:00,15,2,Nurture,22.029899999999998
13832.0,52.199999999999996,1,2011-11-20 15:36:00,18,0,Re-Engage,0.5219999999999999
13833.0,384.8,1,2011-07-03 13:27:00,158,1,Reward,3.8480000000000003
13835.0,834.57,4,2011-11-14 15:37:00,24,3,Retain,8.3457
13837.0,271.24,2,2011-05-12 12:10:00,211,1,Reward,2.7124
13838.0,691.73,4,2011-12-04 11:00:00,5,3,Retain,6.9173
13841.0,85.0,1,2011-04-01 12:10:00,252,1,Reward,0.85
13842.0,3385.62,9,2011-10-12 10:51:00,58,2,Nurture,33.8562
13844.0,361.62,1,2011-11-28 13:21:00,10,0,Re-Engage,3.6162
13845.0,312.98,1,2011-10-06 08:25:00,64,0,Re-Engage,3.1298000000000004
13846.0,865.0600000000001,3,2011-11-15 12:07:00,24,3,Retain,8.6506
13848.0,1255.0,3,2011-09-08 12:58:00,91,3,Retain,12.55
13849.0,1537.95,2,2011-10-19 10:59:00,51,3,Retain,15.3795
13850.0,1595.48,1,2011-08-02 14:04:00,128,3,Retain,15.9548
13851.0,2651.46,3,2011-09-05 12:36:00,95,3,Retain,26.5146
13853.0,1090.14,1,2011-10-13 14:18:00,56,0,Re-Engage,10.9014
13856.0,388.5,3,2011-06-24 10:03:00,168,1,Reward,3.885
13858.0,216.17,1,2011-10-13 16:17:00,56,0,Re-Engage,2.1616999999999997
13859.0,201.16,1,2011-01-17 16:14:00,325,1,Reward,2.0116
13860.0,1245.9,5,2011-12-08 12:57:00,0,3,Retain,12.459000000000001
13862.0,2209.36,8,2011-11-21 16:24:00,17,2,Nurture,22.093600000000002
13863.0,305.78,1,2011-04-06 10:20:00,247,1,Reward,3.0578
13865.0,501.56,4,2011-10-12 13:31:00,57,3,Retain,5.0156
13866.0,145.67000000000002,1,2011-09-26 14:54:00,73,0,Re-Engage,1.4567
13867.0,1015.29,3,2011-11-08 15:48:00,30,3,Retain,10.152899999999999
13868.0,3192.54,2,2011-12-02 16:32:00,6,2,Nurture,31.9254
13869.0,3104.95,4,2011-08-08 13:53:00,122,2,Nurture,31.0495
13870.0,2770.94,8,2011-12-07 13:23:00,1,2,Nurture,27.709400000000002
13873.0,389.6,3,2011-08-12 10:08:00,119,0,Re-Engage,3.8960000000000004
13874.0,540.45,1,2010-12-16 18:20:00,357,1,Reward,5.4045000000000005
13875.0,1786.79,5,2011-10-17 09:36:00,53,3,Retain,17.8679
13876.0,122.7,1,2011-10-07 10:22:00,63,0,Re-Engage,1.227
13877.0,117.24,1,2011-09-14 15:49:00,85,0,Re-Engage,1.1723999999999999
13878.0,1281.53,1,2011-10-16 12:19:00,54,0,Re-Engage,12.8153
13882.0,1191.13,5,2011-12-07 11:16:00,2,3,Retain,11.9113
13883.0,2674.48,5,2011-11-29 10:45:00,10,2,Nurture,26.7448
13884.0,787.6,5,2011-12-02 16:30:00,6,3,Retain,7.876
13885.0,506.8,2,2011-06-03 15:07:00,188,1,Reward,5.0680000000000005
13886.0,243.56,1,2011-09-29 13:17:00,70,0,Re-Engage,2.4356
13887.0,349.55,1,2011-05-19 17:22:00,203,1,Reward,3.4955000000000003
13888.0,605.63,2,2011-08-12 10:13:00,119,0,Re-Engage,6.0563
13889.0,416.90000000000003,1,2011-09-08 09:13:00,92,0,Re-Engage,4.1690000000000005
13890.0,1883.8100000000002,10,2011-12-08 15:36:00,0,2,Nurture,18.8381
13892.0,632.97,4,2011-11-13 11:50:00,26,3,Retain,6.3297
13893.0,821.1,1,2011-02-15 11:30:00,297,1,Reward,8.211
13894.0,564.62,3,2011-11-16 09:44:00,23,0,Re-Engage,5.6462
13895.0,2593.07,4,2011-11-11 16:57:00,27,2,Nurture,25.9307
13897.0,311.16,1,2011-10-20 14:30:00,49,0,Re-Engage,3.1116
13898.0,155.93,1,2011-01-18 10:28:00,325,1,Reward,1.5593000000000001
13899.0,388.52,2,2011-11-23 13:40:00,15,0,Re-Engage,3.8851999999999998
13900.0,740.95,3,2011-06-09 19:26:00,182,1,Reward,7.4095
13901.0,2867.2,5,2011-09-28 14:48:00,71,2,Nurture,28.671999999999997
13904.0,332.64,2,2011-11-02 13:41:00,36,0,Re-Engage,3.3264
13908.0,2319.55,4,2011-09-21 11:49:00,79,3,Retain,23.195500000000003
13911.0,2580.91,9,2011-10-13 15:43:00,56,2,Nurture,25.809099999999997
13914.0,626.45,2,2011-11-28 10:35:00,11,0,Re-Engage,6.264500000000001
13917.0,272.04,2,2011-10-21 09:56:00,49,0,Re-Engage,2.7204
13918.0,1212.8400000000001,2,2011-10-21 12:25:00,49,3,Retain,12.128400000000001
13919.0,348.81,2,2011-10-11 14:24:00,58,0,Re-Engage,3.4881
13922.0,172.25,1,2010-12-23 10:38:00,351,1,Reward,1.7225
13923.0,351.13,1,2011-10-17 12:33:00,53,0,Re-Engage,3.5113
13924.0,1838.8500000000001,6,2011-12-08 09:39:00,1,2,Nurture,18.3885
13925.0,678.25,4,2011-09-08 12:47:00,92,3,Retain,6.7825
13926.0,223.85000000000002,1,2011-11-16 13:16:00,22,0,Re-Engage,2.2385
13927.0,348.99,1,2011-09-26 12:00:00,74,0,Re-Engage,3.4899
13928.0,464.57,4,2011-11-29 10:33:00,10,3,Retain,4.6457
13929.0,842.65,2,2011-06-23 15:26:00,168,1,Reward,8.426499999999999
13930.0,337.34,2,2011-10-13 09:45:00,57,0,Re-Engage,3.3733999999999997
13931.0,1237.53,2,2011-09-05 10:12:00,95,3,Retain,12.3753
13932.0,307.4,1,2011-02-18 12:02:00,294,1,Reward,3.074
13933.0,608.7900000000001,2,2011-08-22 14:03:00,108,0,Re-Engage,6.087900000000001
13934.0,922.1,1,2011-03-21 08:39:00,263,1,Reward,9.221
13936.0,376.58,1,2011-06-13 08:47:00,179,1,Reward,3.7658
13937.0,158.85,1,2011-06-23 16:35:00,168,1,Reward,1.5885
13938.0,71.66,1,2011-11-04 14:37:00,34,0,Re-Engage,0.7166
13939.0,568.55,3,2011-11-16 13:33:00,22,0,Re-Engage,5.685499999999999
13940.0,839.14,4,2011-11-22 15:15:00,16,3,Retain,8.391399999999999
13946.0,561.5699999999999,3,2011-09-21 13:33:00,78,0,Re-Engage,5.6156999999999995
13947.0,90.6,1,2011-10-05 14:42:00,64,0,Re-Engage,0.9059999999999999
13948.0,102.0,1,2010-12-14 10:18:00,360,1,Reward,1.02
13949.0,2427.32,6,2011-12-07 09:35:00,2,2,Nurture,24.273200000000003
13950.0,745.06,4,2011-11-28 14:44:00,10,3,Retain,7.4506
13951.0,674.45,3,2011-06-16 16:43:00,175,1,Reward,6.7445
13952.0,3251.071,2,2011-05-06 09:00:00,217,2,Nurture,32.510709999999996
13953.0,3515.68,7,2011-12-02 16:04:00,6,2,Nurture,35.1568
13954.0,439.92,2,2011-12-08 12:50:00,1,0,Re-Engage,4.3992
13955.0,322.96,2,2011-07-08 17:19:00,153,0,Re-Engage,3.2295999999999996
13956.0,1026.42,5,2011-12-04 13:20:00,4,3,Retain,10.2642
13959.0,598.2,3,2011-09-21 15:06:00,78,0,Re-Engage,5.982
13960.0,230.22,2,2011-11-18 15:27:00,20,0,Re-Engage,2.3022
13962.0,169.55,2,2011-11-18 08:47:00,21,0,Re-Engage,1.6955
13963.0,664.54,4,2011-02-04 14:43:00,307,1,Reward,6.6453999999999995
13967.0,80.7,1,2011-07-17 12:02:00,145,0,Re-Engage,0.807
13971.0,2758.26,8,2011-11-21 12:06:00,18,2,Nurture,27.582600000000003
13972.0,190.25,2,2011-09-30 11:54:00,70,0,Re-Engage,1.9025
13973.0,264.7,1,2011-02-25 15:21:00,286,1,Reward,2.647
13974.0,413.59000000000003,1,2011-10-21 14:41:00,48,0,Re-Engage,4.1359
13975.0,2526.28,6,2011-11-08 13:19:00,30,2,Nurture,25.262800000000002
13976.0,357.98,1,2011-05-17 09:13:00,206,1,Reward,3.5798
13978.0,196.79000000000002,2,2011-11-25 11:36:00,14,0,Re-Engage,1.9679000000000002
13979.0,869.87,1,2011-09-27 13:32:00,72,0,Re-Engage,8.6987
13980.0,200.14,1,2011-10-10 13:34:00,59,0,Re-Engage,2.0014
13982.0,1871.81,4,2011-10-31 16:24:00,38,3,Retain,18.7181
13984.0,920.51,5,2011-11-13 12:38:00,26,3,Retain,9.2051
13986.0,320.46,1,2011-11-22 15:00:00,16,0,Re-Engage,3.2045999999999997
13989.0,1266.08,2,2011-10-05 09:47:00,65,3,Retain,12.6608
13990.0,311.3,1,2011-05-10 15:19:00,212,1,Reward,3.113
13991.0,854.97,6,2011-11-27 16:18:00,11,3,Retain,8.5497
13992.0,76.8,1,2011-11-09 15:23:00,29,0,Re-Engage,0.768
13993.0,3466.36,9,2011-10-28 09:06:00,42,2,Nurture,34.6636
13994.0,2313.14,6,2011-12-06 11:05:00,3,2,Nurture,23.1314
13995.0,1393.69,5,2011-11-24 14:22:00,14,3,Retain,13.936900000000001
14000.0,635.66,1,2011-05-12 16:50:00,210,1,Reward,6.356599999999999
14001.0,2043.0800000000002,3,2011-10-25 10:31:00,45,3,Retain,20.4308
14002.0,529.73,2,2011-07-28 15:55:00,133,0,Re-Engage,5.2973
14005.0,2874.72,5,2011-11-30 12:41:00,9,2,Nurture,28.7472
14006.0,962.19,3,2011-08-16 09:39:00,115,3,Retain,9.6219
14009.0,695.61,2,2011-05-25 15:47:00,197,1,Reward,6.9561
14012.0,328.8,1,2011-03-07 12:26:00,277,1,Reward,3.2880000000000003
14013.0,473.02,3,2011-08-21 15:01:00,109,0,Re-Engage,4.7302
14014.0,505.18,1,2011-09-23 13:18:00,76,0,Re-Engage,5.0518
14015.0,917.34,1,2011-10-18 10:02:00,52,0,Re-Engage,9.1734
14019.0,1421.61,3,2011-10-24 10:13:00,46,3,Retain,14.216099999999999
14020.0,642.8,2,2011-11-23 09:22:00,16,0,Re-Engage,6.428
14021.0,631.9,3,2011-07-07 15:46:00,154,0,Re-Engage,6.319
14022.0,440.0,1,2011-04-28 14:39:00,224,1,Reward,4.4
14023.0,584.07,2,2011-12-02 13:58:00,6,0,Re-Engage,5.840700000000001
14024.0,327.7,2,2011-08-10 11:30:00,121,0,Re-Engage,3.2769999999999997
14027.0,104.82,1,2011-10-10 09:01:00,60,0,Re-Engage,1.0482
14029.0,467.66,2,2011-10-07 14:46:00,62,0,Re-Engage,4.6766000000000005
14030.0,2360.09,8,2011-11-21 16:48:00,17,2,Nurture,23.600900000000003
14032.0,2975.59,11,2011-12-07 15:23:00,1,2,Nurture,29.7559
14034.0,651.8199999999999,3,2011-11-17 14:02:00,21,0,Re-Engage,6.518199999999999
14035.0,1428.02,5,2011-11-11 10:03:00,28,3,Retain,14.2802
14036.0,626.65,1,2011-02-28 09:26:00,284,1,Reward,6.2665
14037.0,147.20000000000002,2,2011-06-16 13:57:00,175,1,Reward,1.4720000000000002
14038.0,1560.38,3,2011-09-22 13:37:00,77,3,Retain,15.603800000000001
14039.0,152.2,1,2011-11-06 13:48:00,32,0,Re-Engage,1.5219999999999998
14041.0,141.41,1,2011-03-18 13:25:00,265,1,Reward,1.4141
14044.0,652.82,4,2011-11-13 12:05:00,26,3,Retain,6.528200000000001
14045.0,1659.75,4,2011-08-22 15:27:00,108,3,Retain,16.5975
14046.0,151.59,1,2011-02-28 14:48:00,283,1,Reward,1.5159
14047.0,1308.6100000000001,5,2011-12-01 11:43:00,8,3,Retain,13.086100000000002
14048.0,409.93,1,2011-02-07 14:53:00,304,1,Reward,4.0993
14050.0,746.36,2,2011-11-08 10:00:00,31,0,Re-Engage,7.4636000000000005
14052.0,225.36,1,2011-11-20 12:30:00,19,0,Re-Engage,2.2536
14053.0,260.25,2,2011-08-07 14:27:00,123,0,Re-Engage,2.6025
14054.0,92.46,1,2011-10-05 15:49:00,64,0,Re-Engage,0.9246
14055.0,725.6400000000001,1,2011-08-25 15:04:00,105,0,Re-Engage,7.256400000000001
14059.0,183.6,1,2011-03-18 10:06:00,266,1,Reward,1.8359999999999999
14064.0,1353.74,5,2011-11-10 13:14:00,28,3,Retain,13.5374
14066.0,152.55,1,2011-03-18 12:21:00,266,1,Reward,1.5255
14067.0,374.7,2,2011-10-07 10:21:00,63,0,Re-Engage,3.747
14068.0,265.85,1,2011-01-23 16:02:00,319,1,Reward,2.6585
14071.0,1424.0,8,2011-12-06 12:27:00,3,2,Nurture,14.24
14073.0,151.04,1,2011-11-07 15:49:00,31,0,Re-Engage,1.5104
14075.0,942.26,3,2011-12-05 08:38:00,4,3,Retain,9.4226
14076.0,122.47,1,2011-08-02 15:19:00,128,0,Re-Engage,1.2247
14077.0,499.41999999999996,5,2011-10-30 12:35:00,40,3,Retain,4.994199999999999
14078.0,1049.37,6,2011-08-30 12:16:00,101,3,Retain,10.493699999999999
14079.0,375.1,1,2011-08-07 12:10:00,124,0,Re-Engage,3.7510000000000003
14080.0,45.599999999999994,1,2011-11-07 11:09:00,32,0,Re-Engage,0.45599999999999996
14081.0,934.52,2,2011-02-10 16:17:00,301,1,Reward,9.3452
14082.0,182.25,1,2010-12-10 11:02:00,364,1,Reward,1.8225
14083.0,1018.43,9,2011-12-05 13:14:00,3,2,Nurture,10.1843
14087.0,194.42,1,2011-12-07 12:41:00,2,0,Re-Engage,1.9442
14089.0,161.0,1,2011-10-14 10:38:00,56,0,Re-Engage,1.61
14090.0,76.32000000000001,1,2011-01-19 10:51:00,324,1,Reward,0.7632000000000001
14093.0,442.85,1,2011-11-27 16:27:00,11,0,Re-Engage,4.4285000000000005
14098.0,147.35,1,2011-11-03 10:13:00,36,0,Re-Engage,1.4735
14099.0,3104.17,11,2011-11-23 13:53:00,15,2,Nurture,31.041700000000002
14100.0,194.9,1,2011-07-25 11:01:00,137,0,Re-Engage,1.949
14102.0,1360.28,5,2011-12-04 15:38:00,4,3,Retain,13.6028
14104.0,216.20999999999998,2,2011-07-08 12:50:00,154,0,Re-Engage,2.1620999999999997
14105.0,1266.23,1,2011-04-14 17:58:00,238,1,Reward,12.6623
14107.0,2703.23,7,2011-10-19 12:12:00,51,2,Nurture,27.0323
14108.0,597.91,2,2011-11-09 10:41:00,30,0,Re-Engage,5.9791
14109.0,144.2,1,2011-09-28 10:18:00,72,0,Re-Engage,1.442
14111.0,692.85,4,2011-11-25 13:44:00,13,3,Retain,6.9285000000000005
14112.0,2915.15,7,2011-11-17 12:30:00,22,2,Nurture,29.151500000000002
14113.0,1840.42,4,2011-12-06 12:18:00,3,3,Retain,18.4042
14114.0,386.53,2,2011-03-11 09:42:00,273,1,Reward,3.8652999999999995
14116.0,1382.74,5,2011-11-20 10:29:00,19,3,Retain,13.8274
14117.0,90.0,1,2011-07-19 09:49:00,143,0,Re-Engage,0.9
14121.0,2780.15,4,2011-12-06 12:19:00,3,2,Nurture,27.8015
14124.0,419.58000000000004,1,2011-09-16 13:32:00,83,0,Re-Engage,4.1958
14125.0,2740.43,3,2011-11-29 12:47:00,10,2,Nurture,27.4043
14126.0,706.1300000000001,3,2011-12-02 11:45:00,7,0,Re-Engage,7.061300000000001
14127.0,709.71,3,2011-08-09 10:49:00,122,0,Re-Engage,7.0971
14128.0,637.5,2,2011-10-10 12:00:00,60,0,Re-Engage,6.375
14129.0,1123.8600000000001,5,2011-12-08 11:02:00,1,3,Retain,11.238600000000002
14130.0,483.86,1,2011-01-24 16:05:00,318,1,Reward,4.8386000000000005
14132.0,3586.0299999999997,11,2011-12-07 13:35:00,1,2,Nurture,35.860299999999995
14133.0,605.64,3,2011-08-02 11:34:00,129,0,Re-Engage,6.0564
14138.0,982.3800000000001,2,2011-12-08 12:44:00,1,0,Re-Engage,9.8238
14139.0,415.82,1,2011-10-24 13:34:00,45,0,Re-Engage,4.1582
14140.0,935.05,2,2011-12-06 09:05:00,3,0,Re-Engage,9.3505
14141.0,915.13,4,2011-12-07 09:53:00,2,3,Retain,9.151299999999999
14142.0,311.81,1,2010-12-01 16:33:00,372,1,Reward,3.1181
14143.0,115.8,1,2011-07-29 09:48:00,133,0,Re-Engage,1.158
14147.0,483.4,2,2011-09-22 18:10:00,77,0,Re-Engage,4.834
14148.0,157.2,1,2011-04-20 12:02:00,233,1,Reward,1.5719999999999998
14149.0,446.62,1,2011-05-03 09:44:00,220,1,Reward,4.4662
14150.0,658.64,2,2011-11-04 10:05:00,35,0,Re-Engage,6.5864
14152.0,621.29,2,2011-09-25 12:54:00,74,0,Re-Engage,6.212899999999999
14154.0,1345.62,2,2011-04-14 16:26:00,238,1,Reward,13.456199999999999
14155.0,118.75,1,2011-03-18 14:13:00,265,1,Reward,1.1875
14157.0,432.88,2,2011-11-20 11:32:00,19,0,Re-Engage,4.3288
14158.0,507.66,1,2011-10-30 15:08:00,39,0,Re-Engage,5.0766
14161.0,1110.52,3,2011-05-08 11:41:00,215,1,Reward,11.1052
14162.0,289.36,2,2011-06-19 11:36:00,173,1,Reward,2.8936
14163.0,2445.91,4,2011-09-13 15:18:00,86,2,Nurture,24.4591
14164.0,1631.77,2,2011-09-30 12:24:00,70,3,Retain,16.3177
14165.0,122.53999999999999,1,2011-03-09 12:39:00,275,1,Reward,1.2253999999999998
14167.0,574.84,4,2011-10-31 14:29:00,38,3,Retain,5.7484
14171.0,363.79,1,2011-09-02 16:43:00,97,0,Re-Engage,3.6379
14173.0,450.84,4,2011-11-29 11:54:00,10,3,Retain,4.5084
14174.0,134.46,1,2011-11-06 13:17:00,32,0,Re-Engage,1.3446
14175.0,3222.3,3,2011-10-11 11:55:00,59,2,Nurture,32.223
14176.0,576.9000000000001,4,2011-02-15 13:12:00,296,1,Reward,5.769000000000001
14177.0,559.41,4,2011-09-14 15:11:00,85,3,Retain,5.5941
14178.0,1600.93,7,2011-12-01 12:01:00,8,2,Nurture,16.0093
14179.0,719.78,2,2011-10-30 12:07:00,40,0,Re-Engage,7.1978
14184.0,452.89,1,2011-10-04 12:43:00,66,0,Re-Engage,4.5289
14185.0,197.65,1,2011-01-12 13:52:00,330,1,Reward,1.9765000000000001
14188.0,2054.36,6,2011-11-09 12:45:00,30,2,Nurture,20.5436
14193.0,853.39,2,2011-10-03 09:34:00,67,0,Re-Engage,8.5339
14195.0,1012.0,2,2011-05-22 10:29:00,201,1,Reward,10.12
14196.0,335.52,1,2011-08-25 10:25:00,106,0,Re-Engage,3.3552
14198.0,701.4,4,2011-11-21 16:35:00,17,3,Retain,7.013999999999999
14199.0,185.39999999999998,1,2011-05-05 13:44:00,217,1,Reward,1.8539999999999999
14201.0,747.44,7,2011-10-10 13:27:00,59,3,Retain,7.4744
14204.0,161.03,1,2011-12-07 13:38:00,1,0,Re-Engage,1.6103
14205.0,466.7,2,2011-11-23 10:55:00,16,0,Re-Engage,4.667
14206.0,328.15999999999997,1,2011-04-14 16:38:00,238,1,Reward,3.2815999999999996
14208.0,151.74,1,2011-09-06 12:48:00,94,0,Re-Engage,1.5174
14209.0,2073.43,6,2011-11-29 10:18:00,10,2,Nurture,20.734299999999998
14210.0,1905.8400000000001,6,2011-08-26 12:36:00,105,2,Nurture,19.058400000000002
14211.0,2241.1,9,2011-10-17 13:23:00,52,2,Nurture,22.410999999999998
14212.0,1070.48,1,2011-09-11 12:45:00,89,0,Re-Engage,10.7048
14214.0,1004.38,5,2011-11-09 10:31:00,30,3,Retain,10.0438
14215.0,1789.72,6,2011-11-28 12:19:00,11,2,Nurture,17.8972
14216.0,1839.3,4,2011-12-06 14:56:00,2,3,Retain,18.393
14218.0,169.48000000000002,1,2011-10-28 10:00:00,42,0,Re-Engage,1.6948
14219.0,89.94,1,2011-12-05 16:23:00,3,0,Re-Engage,0.8994
14220.0,632.4,2,2011-04-06 13:23:00,246,1,Reward,6.324
14221.0,3432.8,9,2011-10-28 13:42:00,41,2,Nurture,34.328
14222.0,683.17,1,2011-06-15 16:42:00,176,1,Reward,6.8317
14223.0,991.13,3,2011-09-08 13:38:00,91,3,Retain,9.9113
14224.0,1050.12,4,2011-08-21 13:24:00,109,3,Retain,10.501199999999999
14226.0,2232.19,5,2011-11-11 11:34:00,28,2,Nurture,22.3219
14227.0,3350.96,10,2011-11-13 15:48:00,25,2,Nurture,33.5096
14229.0,1547.2,3,2011-10-19 10:04:00,51,3,Retain,15.472000000000001
14231.0,925.71,3,2011-06-09 11:05:00,183,1,Reward,9.257100000000001
14232.0,2048.07,5,2011-10-28 11:09:00,42,2,Nurture,20.480700000000002
14233.0,1462.72,4,2011-10-21 15:54:00,48,3,Retain,14.6272
14234.0,775.46,4,2011-11-17 17:53:00,21,3,Retain,7.7546
14235.0,3144.86,5,2011-09-25 14:37:00,74,2,Nurture,31.448600000000003
14236.0,490.86,2,2011-09-20 09:13:00,80,0,Re-Engage,4.9086
